6_6jq5_A_S000003,-341.7,71.6,16.53
6_6jq5_A_S000004,-344.5,35.3,18.53
6_6jq5_A_S000005,-333.7,45.1,17.27
6_6jq5_A_S000006,-338.8,52.2,25.80
6_6jq5_A_S000007,-294.9,56.8,24.80
6_6jq5_A_S000008,-346.4,44.7,26.00
6_6jq5_A_S000009,-346.6,64.9,16.81
6_6jq5_A_S000010,-321.4,51.5,18.32
6_6jq5_A_S000011,-343.0,78.7,17.48
6_6jq5_A_S000012,-331.4,81.0,21.77
6_6jq5_A_S000013,-330.3,72.7,26.69
6_6jq5_A_S000014,-310.6,48.0,23.93
6_6jq5_A_S000015,-344.2,51.4,24.75
6_6jq5_A_S000016,-359.9,44.5,14.32
6_6jq5_A_S000017,-325.1,70.7,15.43
6_6jq5_A_S000018,-347.0,80.8,26.13
6_6jq5_A_S000019,-328.7,69.8,29.48
6_6jq5_A_S000020,-327.6,45.6,19.76
7_6jq5_A_S000001,-249.6,90.4,13.80
7_6jq5_A_S000002,-360.1,37.7,16.59
7_6jq5_A_S000003,-334.0,66.2,16.41
7_6jq5_A_S000004,-358.3,53.4,21.66
7_6jq5_A_S000005,-337.5,74.5,15.55
7_6jq5_A_S000006,-347.1,41.9,22.24
7_6jq5_A_S000007,-368.0,51.8,15.08
7_6jq5_A_S000008,-356.1,43.2,14.69
7_6jq5_A_S000009,-343.8,28.6,11.11
7_6jq5_A_S000010,-346.2,51.7,21.20
7_6jq5_A_S000011,-344.4,32.0,22.42
7_6jq5_A_S000012,-348.8,57.1,22.30
7_6jq5_A_S000013,-362.5,31.5,18.39
7_6jq5_A_S000014,-337.8,68.3,16.35
7_6jq5_A_S000015,-364.4,59.5,23.65
7_6jq5_A_S000016,-294.6,54.4,14.26
7_6jq5_A_S000017,-376.8,50.6,19.58
7_6jq5_A_S000018,-350.0,48.0,25.61
7_6jq5_A_S000019,-257.1,85.9,19.96
7_6jq5_A_S000020,-220.9,115.8,16.06
8_6jq5_A_S000001,-201.6,145.9,15.84
8_6jq5_A_S000002,-294.7,58.1,17.89
8_6jq5_A_S000003,-341.4,49.5,15.09
8_6jq5_A_S000004,-311.3,67.0,22.38
8_6jq5_A_S000005,-332.1,52.0,21.17
8_6jq5_A_S000006,-325.9,42.7,18.07
8_6jq5_A_S000007,-322.1,113.9,21.51
8_6jq5_A_S000008,-324.7,74.1,21.91
8_6jq5_A_S000009,-315.7,83.4,16.79
8_6jq5_A_S000010,-338.5,50.8,19.73
8_6jq5_A_S000011,-323.3,46.3,15.17
8_6jq5_A_S000012,-324.8,55.2,19.25
8_6jq5_A_S000013,-320.9,64.6,25.98
8_6jq5_A_S000014,-338.8,51.9,17.34
8_6jq5_A_S000015,-323.3,43.3,22.70
8_6jq5_A_S000016,-228.5,120.0,26.74
8_6jq5_A_S000017,-332.5,58.6,13.77
8_6jq5_A_S000018,-292.5,69.3,20.41
8_6jq5_A_S000019,-332.8,53.0,17.55
8_6jq5_A_S000020,-318.4,91.2,14.30
9_6jq5_A_S000001,-250.9,99.3,12.79
9_6jq5_A_S000002,-275.4,101.7,19.02
9_6jq5_A_S000003,-277.0,76.6,23.65
9_6jq5_A_S000004,-320.0,53.5,26.18
9_6jq5_A_S000005,-299.6,101.0,21.40
9_6jq5_A_S000006,-348.8,42.9,26.75
9_6jq5_A_S000007,-323.4,47.4,19.69
9_6jq5_A_S000008,-318.5,64.8,23.01
9_6jq5_A_S000009,-366.2,43.7,20.25
9_6jq5_A_S000010,-327.0,55.0,15.36
9_6jq5_A_S000011,-334.4,46.5,18.75
9_6jq5_A_S000012,-327.0,51.7,16.51
9_6jq5_A_S000013,-366.9,35.2,25.96
9_6jq5_A_S000014,-301.7,61.5,17.57
9_6jq5_A_S000015,-328.6,47.0,16.22
9_6jq5_A_S000016,-378.6,50.0,20.47
9_6jq5_A_S000017,-321.8,48.4,13.81
9_6jq5_A_S000018,-343.5,41.9,21.96
9_6jq5_A_S000019,-329.6,48.9,26.01
9_6jq5_A_S000020,-289.2,89.5,20.14
